Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
www3.mstacsoucarcs.icu,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
slowlinebag.jp,0,0,1,5,0,0,0,0,1,1,1,1,0,0,1,0,1
drive.google.com,0,0,1,4,0,0,0,0,1,0,1,1,0,0,1,0,1
qholdenzx.ml,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
sites.google.com,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,1
stolizaparketa.ru,0,1,1,7,0,0,0,0,1,1,1,1,0,0,1,0,1
mascsccceori.icu,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
storage.cloud.google.com,0,0,1,2,0,0,1,0,1,0,1,1,0,0,1,0,1
erentes62.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
drivingschoolglasgow.co.uk,0,0,1,5,0,0,0,0,1,1,1,1,0,0,1,0,1
recoverphrase363.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
sites.google.com,0,0,0,3,0,0,0,0,1,0,1,1,0,0,1,0,1
jacss.co.jp-service-tranid-0001-0001n.6ca192.cn,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
ana.co.jp.tgbsjsy.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
webhostingserviceo20.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
pancake7wop.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
tinyurl.com,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1
recoverphrase286.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
recoverphrase58.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
recoverphrase370.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
bitrack.bin1link.cc,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1
identifiez-vous598.yolasite.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
yfhfg.cqxnd9mh.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
wetransfe-f5044.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
palmertele.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
viseocneeo.icu,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
cusstomerservicee.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
cssogrdtedadyrealpassse.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
kpdwpl785.top,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
aggiornamento-per-cliente.ssl443.org,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1
symposiumhotels.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1,1
solanamintonline.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
keep-passw0rd-supp0rt20211129-0106.supp0rtaaqkadq2zgnizte3ltbly2etnge5yi05ntm3lty2yjcwyzywzdjhmwa.workers.dev,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1
kazirbazar.com,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1
kitoxcajas.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
creativeingredient.com,0,0,1,5,0,0,1,0,1,1,1,1,0,0,1,0,1
bancaporlnternetlnterbarnk.ngaqmdrn.xyz,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
m.recovery.saftypageupdate.workers.dev,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
maileraunthenticaton46.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
panel-id.de,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1
m.recovery.safetyacount.workers.dev,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
recoverphrase195.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
reamaam.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
domaimvalidatte12.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
smbsaurd.icu,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,1,0,1,1,0,0,1,0,1
mescocseri.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
jadatv.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
navi-scale.pp.ru,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
webhostingserviceo70.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
rechnunge.wpengine.com,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,1
vk.com,0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1
docs.google.com,0,0,1,4,0,0,0,0,1,0,1,1,0,0,1,0,1
monespaca.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
pgeslegandersopensystem.co.vu,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1
urlly.eu,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
recoverphrase295.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
149.210.143.165,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
sites.google.com,0,0,0,3,0,0,0,0,1,0,1,1,0,0,1,0,1
bt-webmail-100887.weeblysite.com,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1
2.136.95.251,0,0,0,4,0,0,0,0,1,1,1,1,0,0,1,0,1
webdesecure.clickfunnels.com,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1
ionoswebonlineportals.fastcarsolutions.com,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1
pages-help-account-support2022.cf,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
webmail.adminserver.repl.co,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
24611250.sibforms.com,0,0,1,2,0,0,0,0,1,0,1,1,0,0,1,0,1
sites.google.com,0,0,0,3,0,0,0,0,1,0,1,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1
reurl.cc,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1
normalangstonrealestate.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1
shanky0.github.io,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
domaimvalidatte51.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
redmunicipal.co,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
officialevent.way.live,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
sites.google.com,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,1
ftx0x.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
halenesswellspring.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
mescaeciseri.icu,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
recoverphrase284.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
saritapariyar.com.np,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
homekz.in,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
situs-facebook-resmi21.webnode.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
ikpumariana46.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
sites.google.com,0,0,0,3,0,0,0,0,1,0,1,1,0,0,1,0,1
aks34.github.io,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
poujkn.x2n8f12fa.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
storegadrive-0utl00k-00f.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
l.wl.co,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1
servics.validationsecuradm.workers.dev,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
checksweetmail29.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1
barbarawhitneymusic.com,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
tecnolinesae.com,0,0,1,6,0,0,0,0,1,1,1,1,0,0,1,0,1
firl-ruston.icu,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
thelandsendstore.us,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
connecti-auonepay-jp.udsprkb.cn,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
sites.google.com,0,0,0,3,0,0,0,0,1,0,1,1,0,0,1,0,1
domianserverc26.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
psd2-kunde99772.info,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
recoverphrase205.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
go24link.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
1fd9666a.sibforms.com,0,0,1,2,0,0,0,0,1,0,1,1,0,0,1,0,1
lrs22.info,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
recoverphrase475.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
roundcube-5ae8a.web.app,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
olx.sewakpay.xyz,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
sites.google.com,0,0,1,3,0,0,0,0,1,0,1,1,0,0,1,0,1
keap.app,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,1
dowaba-s2dhl.blogspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1
banbif-pe.website,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
amzeon.co.jp.55386e.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
ftxsupports.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
setupmynorton.square.site,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
little-wood-23ca.abssupdatedlogin.workers.dev,0,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1
els-electronic.com,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1
recoverphrase367.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
app.formbot.com,0,0,1,2,0,0,1,0,1,1,1,1,0,0,1,0,1
pomocpharma.com,0,0,0,3,0,0,0,0,1,1,1,1,0,0,1,0,1
vk.com,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1
connecto-auoneo-jp.rhirobo.cn,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1
recoverphrase338.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
att.con-account.workers.dev,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1
sites.google.com,0,0,0,3,0,0,0,0,1,0,1,1,0,0,1,0,1
yiljhh.t31yhmsx.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1
haroldhazard1-wixsite-com.filesusr.com,0,0,1,2,0,0,0,1,1,0,1,1,0,0,1,0,1
bancaporintrnet.interbnkperu.es,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
recoverphrase294.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
recoverphrase175.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
kddio-fsi-com.bjvtvcy.cn,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1
thephoaphat.net,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
recoverphrase499.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
wsdg.ddfp2nv9.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1
its.tikkycloud.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
recoverphrase289.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
sparkasse.allgemeine-geschaeftsbedinungen.info,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1
recoverphrase252.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
pankcakeswap.cc,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
coradecora.com.br,0,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1
sites.google.com,0,0,0,3,0,0,0,0,1,0,1,1,0,0,1,0,1
attivadati2022.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
sites.google.com,0,0,0,3,0,0,0,0,1,0,1,1,0,0,1,0,1
connecto-auoneo-jp.lftzmqc.cn,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1
jp-service-tranid-0001-0001n.65f0d6.cn,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
sites.google.com,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,1
czzjdyh.000webhostapp.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1
defjkihdom.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
small-dust-6c63.pontufbksd.workers.dev,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
psd2-kunde95133.info,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,0,1,1,0,0,1,0,1
dkbvalidierung.com,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,0,1
fxhalifax.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
umu.link,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
erentes63.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
pswap.xdapp.xyz,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
cpanel10wh.bkk1.cloud.z.com,0,0,1,4,0,0,0,0,1,0,1,1,0,0,1,0,1
lnkd.in,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1
wormholenetwork.claims,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
admin.vvanm.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
achulemarecoa.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
jklfgh.tzqtkzm.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
doclab-console-auth.web.app,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
development-admin-1000200030004000500012348.tk,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
chiragrajoria.github.io,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
dxxmmyy.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
bavarianhaven18.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
hpofw809.top,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
sites.google.com,0,0,1,3,0,0,0,0,1,0,1,1,0,0,1,0,1
games-definikgdoms.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
msczsceri.icu,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
storage.cloud.google.com,0,0,1,2,0,0,0,0,1,0,1,1,0,0,1,0,1
ume.la,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
google.com,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1
matchoklahoma.com,0,0,0,3,0,0,0,0,1,1,1,1,0,0,1,0,1
exoduswallet.azurewebsites.net,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
bitrack.bin1link.cc,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1
erentes97.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
autodiscover.ryder-dutton.co.uk,0,0,1,3,0,0,0,1,1,1,1,1,0,0,1,0,1
bookofblue.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
job-type.com,0,0,1,4,0,0,0,1,1,1,1,1,0,0,1,1,1
recoverphrase85.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
nedbankqa.flowblocks.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
internetservicetech.com,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
www-degelyehuda-org-il.filesusr.com,0,0,1,2,0,0,0,1,1,0,1,1,0,0,1,0,1
domianserverc80.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
recoverphrase87.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,0,1,1,0,0,1,0,1
sssdas.wqscsev.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
vis-stort.github.io,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1
ach-centr.ru,0,0,0,4,0,0,0,1,1,1,1,1,0,0,1,0,1
havenhg-secured-pdf-docs.cf,0,0,1,3,0,0,0,1,1,1,1,1,0,0,1,0,1
rebrand.ly,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1
agent.cfhrjfw.top,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www-degelyehuda-org-il.filesusr.com,0,0,1,2,0,0,0,1,1,0,1,1,0,0,1,0,1
yhnmj.804dr4j9.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1
bestfashions.cz,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
vitaleameli-securise.fr,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
jhbx.5fh0a693.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1
kddio-fsi-com.fsefijl.cn,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1
ck23020.tmweb.ru,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
mail-account-verify-993c0.web.app,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
kddi-au.am24n.shop,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
bit.ly,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1
sunnylandingpages.com,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
sites.google.com,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,1
midlandsb.brunocosta.agency,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
connecto-auoneo-jp.kttvllk.cn,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1
sites.google.com,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,1
checksweetmail10.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
rauchenbergerlenggries.clickfunnels.com,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1
wetransflab.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
bitly.com,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1
kddio-fsi-com.xrsrmyy.cn,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1
inof-auoneo-jp.kdsjopha.cn,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1
kddio-fsi-com.ijcfgwv.cn,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1
hfgs.h3r7y2h5.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
recoverphrase63.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
olpensea.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
mcceveir.icu,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
bit.ly,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1
jacss.co.jp-service-tranid-0001-0001n.b2ea63.cn,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
recoverphrase303.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
quinaroja.com,0,0,0,3,0,0,0,0,1,1,1,1,0,0,1,0,1
domianserverc51.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
ywxo.mjt.lu,0,0,1,5,0,0,0,0,1,0,1,1,0,0,1,1,1
recoverphrase121.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
bavarianhaven11.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
mestertignseekjet4.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
cetelemaccueilactivdp.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
erentes10.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
recoverphrase200.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,0,1,1,0,0,1,0,1
aijcs.blogspot.com,0,0,1,3,0,0,1,0,1,1,1,1,0,0,1,0,1
go.ly,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
53vzxcnk6rwp.clickfunnels.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1
t.co,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1
domaimvalidatte44.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
sites.google.com,0,0,0,3,0,0,0,0,1,0,1,1,0,0,1,0,1
recoverphrase239.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
recoverphrase232.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
interbank-ingresa.web.app,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
www2.mstacsouearcs.icu,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
askarmotorluaraclar.com,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,0,1
essentialcosmeticshop.com,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
claimtoken.live,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
dorouscom.com,0,0,1,8,0,0,0,0,1,1,1,1,0,0,1,0,1
nab-cek.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
connect-auoneo-jp.cbizgym.cn,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
sme-elec.com,0,0,0,2,0,0,0,1,1,1,1,1,1,0,1,0,1
axlulnflnlty.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
my.forms.app,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,1
asa-perjalanan-anggi-dekat-jauh-238755243.web.id,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
jhfb.lx0459.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1
jghf.crskc047.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1
recoverphrase118.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
hfrhb.334cm31b.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
recoverphrase66.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
basebuildersbd.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
mccvcer.icu,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
notification-fb.secure-pages.workers.dev,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
solanahackerhouse.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
sites.google.com,0,0,0,3,0,0,0,0,1,0,1,1,0,0,1,0,1
petra-developments.com,0,0,0,2,0,0,0,1,1,1,1,1,0,0,1,0,1
hm.ru,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
agent.bhiflyk60414.xyz,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
tehacarrasa.topijerami.workers.dev,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
638ca12d-ba2f-451c-8418-faf56b7de7ff.htmlcomponentservice.com,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1
aushotel.es,0,0,0,5,0,0,0,0,1,1,1,1,1,0,1,0,1
backend.qtrademkdw.top,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
forms.monday.com,0,0,1,2,0,0,0,0,1,0,1,1,0,0,1,0,1
reurl.cc,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1
domaimvalidatte28.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
cbskateshoop.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
bncontacto00982.hostfree.pw,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
360care-pdf.tk,0,0,0,3,0,0,0,1,1,1,1,1,0,0,1,0,1
kelingaja9.epizy.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1
gjgd.n21l9vo4.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
sites.google.com,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,1
recoverphrase96.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
app.pandadoc.com,0,0,1,2,0,0,0,0,1,0,1,1,0,0,1,0,1
mailplusrolerequestedprivatemailupdates.pages.dev,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1
webhostingserviceo97.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
hm.ru,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
walletlinking.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
play-deikifngsdoms.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
ikpumariana14.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
h5.hiflyk88686.top,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
mcaeaciseri.icu,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
akanksha3012.github.io,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
cancel627414-binance-com.web.app,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
secure.runescape.com-as.cz,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1
recoverphrase325.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
masaacecaari.icu,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
blockchainkp.net,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
bavarianhaven43.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
